podcast_date,title,summary,href,transcript_href
"May 17, 2016 ",This Is Your Brain On Uber," This week we feature Keith Chen, a behavioral economist at UCLA and the head of economic research at Uber. Keith explains why surge pricing makes us nuts and discusses our weird economic choices.",https://www.npr.org/2016/05/17/478266839/this-is-your-brain-on-uber,https://www.npr.org/transcripts/478266839
"May 11, 2016 ",Does The Placebo Effect Influence Consumer Product Purchases?," Novices play better golf when they have expensive brand name equipment, research shows. Brand name products alleviate some performance anxiety but brands have no effect on better players.",https://www.npr.org/2016/05/11/477607394/does-the-placebo-effect-influence-consumer-products,https://www.npr.org/transcripts/477607394
"May 10, 2016 ","WOOP, There It Is! 4 Steps To Achieve Your Goals"," Positive thinking feels good but it may actually stop you from achieving your goals. This week, we discuss a different approach called WOOP.",https://www.npr.org/2016/05/10/477379965/woop-there-it-is-four-steps-to-achieve-your-goals,https://www.npr.org/transcripts/477379965
"May 3, 2016 ",The Health Benefits Of Dancing Go Beyond Exercise And Stress Reducer, What are the health implications of dancing? New social science research shows that dancing in synchrony with others increases people's threshold for dealing with pain.,https://www.npr.org/2016/05/03/476559518/the-health-benefits-of-dancing-go-beyond-exercise-and-stress-reducer,https://www.npr.org/transcripts/476559518
"May 3, 2016 ",The Unintended Consequences Of Trying To Fix Traffic," Everyone hates traffic. Unfortunately, our best efforts to curb it usually make it worse.",https://www.npr.org/2016/05/03/476028372/the-unintended-consequences-of-trying-to-fix-traffic,https://www.npr.org/transcripts/476028372
"June 30, 2016 ",Researchers Examine Family Income And Children's Non-Cognitive Skills, Barbara Wolfe and Jason Fletcher at the University of Wisconsin-Madison found children from lower income families have lower non-cognitive skills than children from richer families.,https://www.npr.org/2016/06/30/484129501/researchers-examine-family-income-and-childrens-non-cognitive-skills,https://www.npr.org/transcripts/484129501
"June 28, 2016 ",The Cheater's High And Other Reasons We Cheat," Like it or not, cheating and lying are part of being human. But our propensity to cheat varies based on the situation. This week we delve into how cheating works.",https://www.npr.org/2016/06/28/483263713/the-cheaters-high-and-other-reasons-we-cheat,https://www.npr.org/transcripts/483263713
"June 24, 2016 ",New Study Explores Psychology Of Giving Wedding Gifts," Researchers found when buying wedding gifts, people closest to the recipient often diverge from the registry to express their unique relationship. But this leaves the recipient less happy.",https://www.npr.org/2016/06/24/483426485/new-study-explores-psychology-of-giving-wedding-gifts,https://www.npr.org/transcripts/483426485
"June 21, 2016 ",Researchers Study Consequences Of Work-Based Friendships, A new study looks at friendships in the workplace. Researchers found friendships do improve workers' job performance reviews but they also detract from performance — leading to emotional exhaustion.,https://www.npr.org/2016/06/21/482900150/researchers-study-the-consequences-of-work-based-friendships,https://www.npr.org/transcripts/482900150
"June 21, 2016 ",Creature Comforts: The Power Of Touch And Affection In Our Lives," This week, Hidden Brain considers the power of touch. First, the story of a grown woman who still sleeps with her baby blanket. Then, the science of why we seek comfort and affection.",https://www.npr.org/2016/06/21/482835589/creature-comforts-the-power-of-touch-and-affection-in-our-lives,https://www.npr.org/transcripts/482835589
"June 14, 2016 ",The Psychology Of Modern Terrorism: What Drives Radicalization At Home," What draws people to terrorism? What propels them to commit mass murder? This week, we explore why some young people are attracted to terrorism.",https://www.npr.org/2016/06/14/481911436/the-psychology-of-modern-terrorism-what-drives-radicalization-at-home,
"June 7, 2016 ",How Stories Told Of Brilliant Scientists Affect Kids' Interest In The Field, Researchers found that students perform better in science where they read stories about how famous scientists struggled rather than when they read stories about what those scientists achieved.,https://www.npr.org/2016/06/07/481058613/how-the-stories-told-of-brilliant-scientists-affect-kids-interest-in-the-field,https://www.npr.org/transcripts/481058613
"June 7, 2016 ",How Google's Laszlo Bock Is Making Work Better," This week on Hidden Brain, Shankar talks to Google's Laszlo Bock. Insider tips and insights about what works — and what doesn't work — in recruiting, motivating, and retaining a talented workforce.",https://www.npr.org/2016/06/07/480976042/how-googles-laszlo-bock-is-making-work-better,https://www.npr.org/transcripts/480976042
"June 2, 2016 ","Women Held To Higher Ethical Standard Than Men, Study Shows"," In a new study on gender and ethics, researchers found women receive harsher punishments than men for ethical violations at work.",https://www.npr.org/2016/06/02/480487259/women-held-to-higher-ethical-standard-than-men-study-shows,https://www.npr.org/transcripts/480487259
"June 1, 2016 ",Study: Judges Treat Juveniles Of The Same Race As Themselves More Harshly, Researchers studying racial bias examined juvenile court cases between 1996 and 2012 and found judges are more likely to send juveniles of their own race to jail and for longer sentences.,https://www.npr.org/2016/06/01/480247291/study-judges-treat-juveniles-of-the-same-race-as-themselves-more-harshly,https://www.npr.org/transcripts/480247291
"July 27, 2016 ",Why The First Name On The Ballot Often Wins," Presidential elections draw lots of attention, but voters also have to make lots of less familiar choices. The order in which their names are listed on the ballot can help candidates, a study shows.",https://www.npr.org/2016/07/27/487577930/why-the-first-name-on-the-ballot-often-wins,https://www.npr.org/transcripts/487577930
"July 19, 2016 ","'Ban The Box' Laws,' Do They Help Job Applicants With Criminal Histories?"," To help ex-felons land jobs, many states have enacted a law that prevents employers from asking applicants to check a box to reveal criminal history. But these laws may not have the intended effect.",https://www.npr.org/2016/07/19/486571633/are-ban-the-box-laws-helping-job-applicants-with-criminal-histories,https://www.npr.org/transcripts/486571633
"July 19, 2016 ",What Science Says About Taking A Great Vacation," Summer vacations often take time, energy and money to plan. Expectations can run unreasonably high. This week, we dive into what social science research says about how to have a better getaway.",https://www.npr.org/2016/07/19/485142824/what-science-says-about-taking-a-great-vacation,https://www.npr.org/transcripts/485142824
"July 12, 2016 ",Research: Black Judges Are Reversed On Appeal More Than White Judges, President Obama has tried to diversify the federal judiciary by appointing more black judges. Data show black federal district judges are overturned on appeal 10 percent more often than white judges.,https://www.npr.org/2016/07/12/485661659/research-black-judges-are-more-likely-to-be-reversed-on-appeal-than-white-judges,https://www.npr.org/transcripts/485661659
"July 12, 2016 ","Me, Me, Me: The Rise Of Narcissism In The Age Of The Selfie"," Shankar talks with psychologist Jean Twenge about narcissism, millennials, and the rise of ""me"" culture.",https://www.npr.org/2016/07/12/485087469/me-me-me-the-rise-of-narcissism-in-the-age-of-the-selfie,https://www.npr.org/transcripts/485087469
"July 6, 2016 ",Researchers Examine Why Tylenol Affects Empathy," Nearly one quarter of all Americans reach for a bottle of Tylenol every week to take the edge off a headache, fever or toothache. Experiments suggest it might also have another effect on you.",https://www.npr.org/2016/07/06/484894653/researchers-examine-why-tylenol-affects-empathy,https://www.npr.org/transcripts/484894653
"July 5, 2016 ",Can Social Science Help You Quit Smoking For Good? , One of Hidden Brain's producers tries to quit smoking using three interventions drawn from social science research.,https://www.npr.org/2016/07/05/484214571/can-social-science-help-you-quit-smoking-for-good,https://www.npr.org/transcripts/484214571
"August 30, 2016 ",Researchers Test The Effects Of Background Music On People," Despite being aware that the background music on a documentary about sharks was manipulating them, viewers found they were unable to keep the music from producing a sense of upliftment or of menace.",https://www.npr.org/2016/08/30/491906495/researchers-test-the-effects-of-background-music-on-people,https://www.npr.org/transcripts/491906495
"August 23, 2016 ","Do You Read Terms Of Service Contracts? Not Many Do, Research Shows"," During an experiment, people consented to sharing their private information with the NSA, and to surrendering their first-born as payment for access to a fictitious social networking site.",https://www.npr.org/2016/08/23/491024846/do-you-read-terms-of-service-contracts-not-many-do-research-shows,https://www.npr.org/transcripts/491024846
